Skill,Language,Confidence
Basic Reporting,en,0.955528736114502
Basic Reporting & Analysis,en,0.8256869912147522
Basic Reporting & Data Handling,en,0.7309921979904175
Basic SQL,en,0.32380685210227966
Basic Scripting,en,0.7344518899917603
Basic Smartcard Knowledge,en,0.5144127011299133
Basic Sushi Roll,en,0.39751002192497253
Basic Technical Issue Marketplace Live,en,0.8603997826576233
Basic Troubleshooting,en,0.435305118560791
Basic Understanding Of Digital Payments (qris,en,0.5336028933525085
Basic Understanding Of Gravure Printing Processes Or Brand Owner Guidelines,en,0.4835372567176819
Basic Ux/ui Understanding,en,0.3819526433944702
Basic Video Content Kreator,en,0.28517022728919983
Basic Wok,en,0.28951746225357056
Basketball Knowledge,en,0.7839184403419495
Bast,en,0.6318038702011108
Battery,en,0.8052440285682678
Be Responsible,en,0.7339040040969849
Bea Cukai,pl,0.19375261664390564
Beautician,en,0.8674412965774536
Beautician Nurse,en,0.8985105752944946
Beauty,en,0.45979225635528564
Beauty & Personal Care,en,0.46441009640693665
Beauty Anchor,en,0.5497592687606812
Beauty Industry,en,0.561596691608429
Beauty Live,en,0.15787100791931152
Beauty Model,en,0.5224443078041077
Beauty Salon Reception,en,0.39661726355552673
Beauty Tools,en,0.4905236065387726
Beauty Training,en,0.8372652530670166
Beauty Treatment,en,0.6804109811782837
Beauty Treatments,en,0.7279203534126282
Beauty Trend,en,0.33046430349349976
Beauty Vlogger,en,0.29283300042152405
Bedah,ms,0.5916815400123596
Bedah Mulut,ms,0.2336036115884781
Beecloud,en,0.25826844573020935
Beego,eo,0.27755892276763916
Beer),es,0.968784749507904
Before–after Visual,en,0.8215970396995544
Behavior Tree,en,0.5560694932937622
Bekerja 3 Shift,id,0.39635077118873596
Bekerja Dalam Target,id,0.6214578151702881
Bekerja Dengan Target,id,0.4018104374408722
Bekerja Di Lapangan,id,0.5954770445823669
Bekerja Dibawah Tekanan,id,0.6602855324745178
Bekerja Keras,id,0.6388021111488342
Bekerja Secara Tim,id,0.6292553544044495
Bekerja Sesuai SOP,id,0.4183487594127655
Bekerja Sesuai Target,id,0.29086339473724365
Bekerja Shifting,id,0.2770615220069885
Bekerjasama Dengn Tim,id,0.6921688318252563
Bela Diri,en,0.24483665823936462
Beladiri,ca,0.5763673186302185
Belly Dance,en,0.4242936074733734
Below The Line Marketing,en,0.9658909440040588
Benang,id,0.45258134603500366
Bengkel,su,0.5146474838256836
Beradaptasi,id,0.24165622889995575
Berani Tampil Didepan Kamera,id,0.33446958661079407
Berbicara Mandarin,id,0.4619311988353729
Berdedikasi Dan Berjiwa Kepemimpinan,id,0.5968946814537048
Berdomsisili Di Madiun,id,0.7129172086715698
Berenang,id,0.37259534001350403
Beres-beres,fr,0.15646761655807495
Berfikroh Ahlussunnah Wal Jama'ah,de,0.3189265727996826
Berhitung,de,0.7536116242408752
Berinisiatif Tinggi,ms,0.513669490814209
Berkas,id,0.976839005947113
Berkeahlian Mengendarai Cold Disel / Truk,ms,0.2948276400566101
Berkebun,id,0.46321916580200195
Berkomitmen,et,0.23324504494667053
Berkomunikasi Dengan Baik,id,0.7975255846977234
Bermain Alat Musik,de,0.3631496727466583
Bernyanyi,id,0.6588714718818665
Berorientasi Target,en,0.5184394121170044
Berorientasi pada Kualitas,id,0.796148419380188
Berpenampilan Bersih Rapih Dan Sehat Jasmani,id,0.5901237726211548
Berpenampilan Menarik,id,0.3403642475605011
Berpenampilan Rapi,id,0.31785714626312256
Berpenampilan Rapi Dan Menarik,id,0.24988281726837158
Berpengalaman,id,0.3777949810028076
Berpengalaman Di Bidangnya,id,0.7141190767288208
Berpengalaman Di Digital Marketing (b2b / Jasa),id,0.26207855343818665
Berpengalaman Dibidang Sales,id,0.5009170770645142
Berpengalaman Mengajar Skd Ipdn,id,0.3496595025062561
Berpikir Komputational,id,0.317065566778183
Berpikir Kreatif,id,0.5397738814353943
Berpikir Kritis,id,0.42557820677757263
Berpikiri Kritis,id,0.40230152010917664
Bersedia Kerja Shift,id,0.23480069637298584
Bersedia Lembur,id,0.22800299525260925
Bersedia Perjalanan Dinas,id,0.49501940608024597
Bersih,id,0.960003674030304
Bersih Bersih,id,0.9634571075439453
Bersih-Bersih,id,0.9097846746444702
Bersih-bersih,id,0.8560783267021179
Bersikap Ramah,en,0.26598113775253296
Bertanggung Jawab,id,0.8111577033996582
Bertanggung Jawab Atas Barang Bawaan,id,0.7203314900398254
Bertanggung jawab,id,0.7686780095100403
Beton,en,0.3624497950077057
Beton Pracetak,ms,0.19320796430110931
Beverage Category Operation,en,0.7995521426200867
Beverage Knowledge,en,0.6862362623214722
Beverage Preparation,en,0.7487134337425232
Beverage R&D,en,0.5160541534423828
Beverage Sales,en,0.5705819725990295
Beverage Shop Supervisor,en,0.6677037477493286
Beveret,fr,0.38331496715545654
Bgp,de,0.20266026258468628
Biasa Bekerja Dengan Target,id,0.505473256111145
Bicara Didepan Kamera,id,0.39997512102127075
Bicycle Operation,en,0.8725341558456421
Big Data Analysis,en,0.3481714725494385
Big Data Architecture,en,0.44528400897979736
Big Data Development,en,0.5786412954330444
Big Data Processing,en,0.5113790035247803
Big Data Products,en,0.7314895987510681
Big Seller,en,0.355846107006073
Bigseller,de,0.1579992026090622
Bilingual Communication,en,0.5224111676216125
Bilingual Drafting,en,0.6632896661758423
Bill of Material,en,0.7472013235092163
Bill of Quantity,en,0.7559815049171448
Billing,en,0.4053095281124115
Billing Awareness),en,0.4495600759983063
Billing Documentation,en,0.35684001445770264
Billing Process,en,0.5360363125801086
Bim Engineering,en,0.6392245888710022
Biochemistry,en,0.3113771080970764
Bioengineering,en,0.5894507169723511
Biola,war,0.2167971134185791
Biological Research,en,0.42098909616470337
Biologics R&D,fr,0.4838140606880188
Biology,en,0.26234835386276245
Biomedical Engineering,en,0.705750584602356
Biomedik,hu,0.28599536418914795
Biotechnology,en,0.45314958691596985
Bisa Bawa Motor,en,0.2822413146495819
Bisa Bekerja Dengan Cepat,id,0.8205607533454895
Bisa Bekerja Dengan Tim,id,0.6261705756187439
Bisa Berjualan Secara Online,id,0.46746596693992615
Bisa Bernegosiasi,id,0.42511075735092163
Bisa Bongkar Muat Dan Ikat2,id,0.4022164046764374
Bisa Kejar target,id,0.5959538817405701
Bisa Kerja Lembur,id,0.4923368990421295
Bisa Ketik Mandarin,id,0.3981991708278656
Bisa Lembur,id,0.3790614604949951
Bisa Masak Masakan Chinese,en,0.4847259223461151
Bisa Memasak Air,es,0.21080832183361053
Bisa Memasak Daging,en,0.2963598370552063
Bisa Membaca Al-qur'an Dengan Tartil,en,0.20517899096012115
Bisa Membawa Mobil,id,0.35640475153923035
Bisa Membawa Semua Jenis Mobil,id,0.63462895154953
Bisa Membuat Dan Mengontrol Jadwal Kerja Department,id,0.42677488923072815
Bisa Membuat Laporan Keuangan,id,0.8970508575439453
Bisa Menawarkan Produk,id,0.4296650290489197
Bisa Mengendarai Mobil,id,0.2789403796195984
Bisa Mengendarai Motor,id,0.1657688468694687
Bisa Mengoperasikan Kamera,id,0.48466578125953674
Bisa Mengurus Nib Dan Dokumen Legalitas,id,0.3394620716571808
Bisa Mengurus Perpanjangan Stnk Dan Kir,id,0.28037020564079285
Bisa Mengurus Stnk & Kir,en,0.16406980156898499
Bisa Menjahit Baju,ms,0.36938369274139404
Bisa Menyesuaikan Waktu,id,0.893083930015564
Bisa Merapikan Rumah,id,0.7693531513214111
Bisa Packing,en,0.49179765582084656
Bisa Perhitungan Penjumlahan Dasar,id,0.5908042788505554
Bisa Read & Understand Code,en,0.3030299246311188
Bisa Sales Offline,en,0.34437260031700134
Bisa Sedikit Bahasa Mandarin,id,0.5273582339286804
Bisnis Digital,en,0.1685062199831009
Bitbucket,fr,0.28720253705978394
Bitrix24,en,0.23879913985729218
Bizagi,de,0.14629465341567993
Bjps Systems,en,0.7701925039291382
Black Box Testing,en,0.506054162979126
Blasting Engineering,en,0.7291534543037415
Blazor,eo,0.3434925973415375
Blender,en,0.39386650919914246
Block-based Programming,en,0.9225943088531494
Blockchain,en,0.20694361627101898
Blow And Cuci Rambut,id,0.2512948513031006
Blow Film Process,en,0.4827375113964081
Blow Molding Process,en,0.654936671257019
Blown Film Machine,en,0.29843607544898987
Blueprint Development,en,0.567367672920227
Blueprint Reading,en,0.621055006980896
Bnsp,sv,0.5801571011543274
BoQ,en,0.5396701693534851
BoQ dan RAB,id,0.6289294362068176
Body Bus,en,0.5749664902687073
Body Measurement,en,0.453794926404953
Body Message,en,0.2398950457572937
Body Repair,en,0.4888870418071747
Body Treatment,en,0.6867850422859192
Boiler,en,0.5889858603477478
Boiler Cfb,pt,0.3066074550151825
Boiler Maintanance,en,0.6728671789169312
Boiler Manual,en,0.40303200483322144
Boiler Operation And System,en,0.6765038967132568
Boiler Operations,en,0.7851632833480835
Bond Trading,en,0.5406458377838135
Bonded Zone Experience,en,0.6648707389831543
Bonesaw Dan Giling,en,0.45361432433128357
Bongkar Muat,id,0.6803614497184753
Bongkar Muat Barang,id,0.5907107591629028
Bonus Kinerja,ms,0.2620800733566284
Bonus Tahunan,id,0.7816066741943359
Book Editing,en,0.7258791923522949
Book Editor,en,0.6994984149932861
Book Layout,en,0.48597341775894165
Booking Liner,en,0.7448642253875732
Bookkeeping,en,0.9309164881706238
Booststrap,en,0.2719617187976837
Bootcake  Api,en,0.6050748825073242
Bootcake Api,en,0.6050748825073242
Bootstrap,en,0.2456885278224945
Boq,uz,0.701992392539978
Bordir,az,0.14274141192436218
Botanis Expert,es,0.39371857047080994
Both Written And Spoken.,en,0.3810490071773529
Botox,de,0.28534960746765137
Box Mobil,de,0.16225890815258026
Bpjs,sr,0.3922182023525238
Bpjs Kesehatan,id,0.9193606972694397
Bpjs Ketenaga Kerjaan,id,0.664880633354187
Bpjs Tk (sipp),pl,0.2942256033420563
Bpo,eo,0.7854507565498352
Bpom,eo,0.30260756611824036
Bpom Regulasi,eo,0.2307814210653305
Branch Manager,en,0.7580482959747314
Brand Acquisition,en,0.636602520942688
Brand Activation,en,0.5164052248001099
Brand Activities,en,0.7498409152030945
Brand Awareness,en,0.573293149471283
Brand Building & Positioning Produk Saas,en,0.31073471903800964
Brand Concierge,fr,0.33826595544815063
Brand Copywriting,en,0.882770299911499
Brand Design,en,0.5248876214027405
Brand Development,en,0.5807505249977112
Brand Growth,en,0.30588728189468384
Brand Management,en,0.4799927771091461
Brand Marketing,en,0.5590351223945618
Brand Planning,en,0.5839495062828064
Brand Public Relations,en,0.5950092673301697
Brand Strategy,en,0.4940814971923828
Brand Understanding,en,0.516867995262146
Branding,en,0.6555215120315552
Branding Activity,en,0.6130062341690063
Branding and Identity,en,0.7781402468681335
Brd,sl,0.4533770680427551
Bread,en,0.6030628681182861
Bread Maker,en,0.49546894431114197
Brevet,ro,0.26403582096099854
Brevet A,pt,0.2648191750049591
Brevet A & B,de,0.35641270875930786
Brevet A&B,en,0.22474351525306702
Brevet B,de,0.4537275731563568
Broadcasting System,en,0.7142249941825867
Brother,en,0.6477747559547424
Buang Benang,id,0.4537733793258667
Bubut Mesin,id,0.6843762993812561
Budget Management,en,0.4832371175289154
Budget Monitor Support,en,0.7257466912269592
Budget Planning,en,0.583151638507843
Budget Tracking & Invoicing,en,0.546464204788208
Budgeting,en,0.8108669519424438
Budgeting & Cost Control,en,0.6434227824211121
Budgeting Dan Forcasting,en,0.7575622797012329
Budgeting Tender,en,0.6706076264381409
Budidaya Kerapu,id,0.37644875049591064
Buffer,en,0.6124536991119385
Bug Reporting,en,0.9664047956466675
Bug Reporting & Documentation,en,0.7681238055229187
Bug Tracking,en,0.36054590344429016
Building Automation System,en,0.6251406669616699
Building Bim,en,0.7824734449386597
Building Cleaning,en,0.8917961120605469
Building Information Modelling,en,0.5717719793319702
Building Maintenance,en,0.7297297716140747
Building Management,en,0.7617322206497192
Building Manager,en,0.8137007355690002
Building Materials,en,0.7295376062393188
Building Measurement,en,0.724315345287323
Building Partnership,en,0.8957291841506958
Building Specifications,en,0.8101202845573425
Building Structure Design,en,0.7524760365486145
Building maintenance,en,0.7412313222885132
Buildroot,ru,0.20361275970935822
Bukan Sekadar Menjalankan,ms,0.6066522598266602
Bukti Potong Pajak,id,0.29919180274009705
Buku Anak,id,0.5003377795219421
Bulldozer Operator,en,0.4333668649196625
Bumbu Indonesia,id,0.5549288392066956
Burger,de,0.6023397445678711
Burp Suite,en,0.2872319221496582
Burpsuite,en,0.49979454278945923
Business & Marketing Understanding,en,0.6098078489303589
Business Acumen,en,0.35550153255462646
Business Analysis,en,0.5130954384803772
Business Analyst,en,0.5661247968673706
Business Backend System,en,0.3564680814743042
Business Channels,en,0.7693182826042175
Business Development,en,0.6821403503417969
Business English,en,0.8135648369789124
Business Expansion,en,0.6741448640823364
Business Flow Understanding,en,0.6262131929397583
Business Flow Understanding (erp / Modular System),de,0.3272375166416168
Business Growth Strategy,en,0.5693230628967285
Business Improvement,en,0.7695432901382446
Business Incorp,en,0.33025699853897095
Business Intelligence,en,0.6044232845306396
Business Law,en,0.7251009345054626
Business Licensing,en,0.5499190092086792
Business Literacy,en,0.43010586500167847
Business Management,en,0.6113723516464233
Business Model,en,0.6450579762458801
Business Negotiation,en,0.8708040118217468
Business Networking,en,0.7087502479553223
Business Partnering,en,0.6017194390296936
Business Partnering & Strategic Thinking,en,0.6300497651100159
Business Planning,en,0.7014383673667908
Business Process Analysis,en,0.5588859915733337
Business Process Improvement,en,0.7469938397407532
Business Process Mapping,en,0.6048623919487
Business Process Modeling,en,0.6107904314994812
Business Process Optimization,en,0.7480037808418274
Business Process Understanding,en,0.6366350054740906
Business Proses Analyst,en,0.5156561732292175
Business Requarement Document,en,0.403482049703598
Business Requirement Document,en,0.47034046053886414
Business Requirement Document (Brd),en,0.4310259521007538
Business Requirements,en,0.659487247467041
Business Review,en,0.7306368350982666
Business Strategy,en,0.6454434394836426
Business Travel,en,0.583222508430481
Butcher,en,0.4120555818080902
Butterfly Stroke,en,0.5827643275260925
Buyer,en,0.3846551477909088
C,it,0.18290889263153076
C#,pt,0.2880404591560364
C++,ja,0.36955198645591736
C-level Negotiation,en,0.9431475400924683
CAD,en,0.2365112006664276
CAPEX,en,0.5257084369659424
CATIA,en,0.17206226289272308
CCNA,en,0.2129453420639038
CCTV,en,0.2851615250110626
CDAKB,id,0.25762099027633667
CDN,en,0.8484510779380798
CDOB,en,0.5857957601547241
CEISA,de,0.3324166238307953
CFD,en,0.9978517293930054
CI/CD,pl,0.6726803779602051
CLO 3D,en,0.27063146233558655
CMS,fr,0.5969976782798767
CNC Operation,en,0.8667388558387756
CNN,es,0.2623733580112457
COBIT,it,0.27908986806869507
COBOL,fr,0.15355060994625092
CODING,mg,0.3992154896259308
COGM,ga,0.8162172436714172
COGS,en,0.5909464359283447
COLLECTOR,ja,0.5900209546089172
CPAKB,en,0.26430365443229675
CPAS,de,0.5604695677757263
CPOB,cs,0.805414617061615
CREATE TEST CASE,ja,0.29462122917175293
CREATING Menu,en,0.2471187263727188
CRM,en,0.37588781118392944
CRM Tools,en,0.5133033394813538
CRM tools,en,0.688738226890564
CROSSELING,it,0.30789855122566223
CSMS,fr,0.6971083283424377
CSR,en,0.5875804424285889
CSS,it,0.9995472431182861
CSV,en,0.5352272391319275
Caching,en,0.6883915662765503
Cadastral Survey,it,0.4070671498775482
Cafe,en,0.8609034419059753
Caffe,fr,0.3456512689590454
Cakap Berbicara,id,0.4232339859008789
Cakap Forklift,en,0.47141146659851074
Cake,en,0.5360468626022339
Cake Hias,en,0.6018977165222168
CakePHP,en,0.17869684100151062
Calculating,en,0.5489254593849182
Calibration,en,0.629488468170166
Caliper,en,0.49604836106300354
Call Center,en,0.5489753484725952
Call Colletion,en,0.5844146013259888
Cambridge,de,0.27496448159217834
Cambridge B2,fr,0.09799028187990189
Cambridge C1 Level,en,0.09625665843486786
Camera,en,0.4751635789871216
Camera Operation,en,0.8201019763946533
Camera Setting,en,0.5461371541023254
Camera Settings,en,0.56443190574646
Campaign,en,0.8794321417808533
Campaign & Growth Strategy,en,0.6533467769622803
Campaign & Promotion Management,en,0.7396053075790405
Campaign Advertising,en,0.9024111032485962
Campaign Concepts,en,0.7736304998397827
Campaign Ideation,en,0.8974209427833557
Campaign Insights,en,0.7484371662139893
Campaign Management,en,0.7422458529472351
Campaign Planning,en,0.8281219601631165
Campus Counseling,en,0.7858458161354065
Campus Operations,en,0.8457227945327759
Campus Recruitment,en,0.9069084525108337
Can Work As B2b Contractor Npwp Or Company Npwp,en,0.6380928158760071
Candidate Screening & Interviewing,en,0.4972691237926483
Candy/Pastry R&D,en,0.755408763885498
Canon,en,0.30590343475341797
Cantonese Language,en,0.3495260179042816
Canva,en,0.24757567048072815
Canva Design,en,0.4795551300048828
Canvaser,en,0.6403921246528625
Canvasing,en,0.8341805934906006
Canvassing,en,0.7988153696060181
CapCut,en,0.3290061354637146
CapCut Pro,en,0.33347266912460327
Capable Of Identifying Client Challenges And Proposing Relevant,en,0.45429426431655884
Capable Of Working As A Team,en,0.5748898983001709
